Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2006-05-11,17.1736,17.1736,16.6742,16.9034,101820.14929029
2006-05-12,16.9462,17.5419,16.9462,17.4501,105886.73591098
2006-05-15,17.4501,17.5419,17.1317,17.4501,255162.59058174
2006-05-16,17.3564,18.3186,17.2682,18.2242,337834.22727434
2006-05-17,18.3641,18.4996,17.9076,18.183,497201.66476794
2006-05-18,18.0011,18.5933,17.6774,18.4996,229543.20919768
2006-05-19,19.321,21.1509,19.321,21.1509,936636.53482957
2006-05-22,21.0152,21.0152,18.7289,18.7289,420185.75031672
2006-05-23,18.7289,19.8248,16.6742,19.1846,406039.01350355
2006-05-24,19.1846,19.321,18.0431,18.4996,355426.75887941
2006-05-25,18.6808,18.7289,17.6319,18.4533,155760.44261357
2006-05-26,18.6808,19.0927,18.0431,18.2705,95874.038237651
2006-05-29,18.2705,18.3641,17.5419,17.8131,94298.621773408
2006-05-30,17.5848,17.5848,17.3145,17.5848,47480.857167278
2006-05-31,17.3564,17.5419,17.1736,17.2682,71411.639046487
2006-06-01,17.4037,17.5848,17.2682,17.2682,59082.690461288
2006-06-02,17.6774,17.9076,17.3564,17.6774,96814.943716659
2006-06-05,17.7719,18.0431,17.4501,17.8602,45924.876174654
2006-06-06,17.7719,17.8131,17.4501,17.4955,25924.632614798
2006-06-07,17.4501,17.4955,17.3564,17.4501,11382.32679101
2006-06-08,17.2682,17.2682,16.8098,16.9462,155639.25673171
2006-06-09,16.9462,17.2682,16.9034,17.0389,25476.473504505
2006-06-12,16.9034,16.9034,16.4468,16.9034,72682.947543032
2006-06-13,15.5773,17.0389,15.5318,17.0389,99972.636223365
2006-06-14,17.0853,17.22,16.4932,17.22,105482.02079607
2006-06-16,17.4037,17.7719,16.5343,16.7634,36136.258056471
2006-06-19,16.6279,16.8579,16.4932,16.7634,5933.5351592346
2006-06-20,16.7634,16.9034,16.5824,16.6742,34518.540859878
2006-06-21,16.5343,16.7171,16.0357,16.5824,26471.112346227
2006-06-22,16.6279,16.8579,16.2649,16.3523,50528.796422484
2006-06-23,16.2649,16.4932,16.2649,16.4932,374619.85873552
2006-06-26,16.4932,16.4932,16.4468,16.4468,228186.1559734
2006-06-27,16.5343,16.8579,16.4468,16.4468,124376.72899967
2006-06-28,16.7214,16.7214,16.5395,16.7214,13777.462852396
2006-06-29,16.9559,16.9559,16.7669,16.815,97402.5809174
2006-06-30,17.1885,17.234,16.6323,16.7669,447977.33147006
2006-07-03,16.9077,16.9077,16.6323,16.9077,19418.322674297
2006-07-04,17.0485,17.0485,16.7214,16.8614,18207.607118684
2006-07-05,16.8614,17.6084,16.7669,17.1885,444578.41046266
2006-07-06,17.282,17.6084,17.282,17.6084,22812.67062955
2006-07-07,17.6084,17.9775,17.5147,17.8366,29994.649024601
2006-07-10,17.5611,18.2575,17.1885,18.1174,58668.829242089
2006-07-11,18.1174,18.1174,17.8366,17.8366,24569.865916592
2006-07-12,17.7431,18.0693,17.7431,17.9302,60647.817558203
2006-07-13,18.0229,18.0229,17.282,17.282,21828.321155157
2006-07-14,17.1885,17.4221,17.0485,17.1885,128784.00800523
2006-07-17,17.1412,17.4221,16.8614,17.1885,40767.616617176
2006-07-18,17.1885,17.4676,17.1885,17.4221,339358.19690194
2006-07-19,17.282,17.6538,17.282,17.4221,11716.159597656
2006-07-20,17.6084,17.8838,17.6084,17.8838,10415.126262163
2006-07-21,17.8838,17.8838,17.6975,17.8366,7320.3132224622
2006-07-24,17.8838,18.0229,17.7912,18.0229,11641.847500286
2006-07-25,18.0693,18.8592,17.6975,18.6772,118702.71454971
2006-07-26,18.49,19.0927,18.49,19.0463,40795.054930051
2006-07-27,19.0927,19.9281,19.0927,19.9281,87472.198182697
2006-07-28,19.6525,20.1607,19.6062,19.9744,149360.45613546
2006-07-31,20.0663,20.1144,19.6989,19.9281,59897.837006285
2006-08-01,19.9744,19.9744,19.7872,19.7872,87224.110103785
2006-08-02,19.5126,19.6062,19.1382,19.1382,60293.4060169
2006-08-03,18.8592,19.4181,18.3046,18.3501,267545.27252966
2006-08-04,18.2101,18.7664,18.2101,18.7664,92512.844910455
2006-08-07,19.0927,19.0927,18.5828,18.8128,161102.91078296
2006-08-08,19.0463,19.279,18.7664,19.0463,144102.58943077
2006-08-09,18.8128,19.2336,18.8128,19.1846,101035.87084727
2006-08-10,19.0463,19.0463,18.5828,18.7664,16887.138311571
2006-08-11,18.8128,18.8128,17.6975,17.6975,22145.005016257
2006-08-14,17.6538,17.8838,17.4676,17.7431,28460.39002967
2006-08-16,17.7431,17.8838,17.3757,17.5147,63424.803473768
2006-08-17,17.6538,17.6538,17.4221,17.4221,21451.044353125
2006-08-18,17.5611,18.3501,17.5611,18.3046,7733.0311786248
2006-08-21,18.2575,18.2575,17.6538,17.8838,46828.053973458
2006-08-22,17.7431,17.9302,17.7431,17.8838,6210.2048140582
2006-08-23,17.8838,18.2101,17.7431,18.2101,13505.366249718
2006-08-24,18.1174,18.1174,17.9302,18.0693,25080.90449389
2006-08-25,18.2101,18.2101,17.6538,17.8838,89344.86303642
2006-08-28,18.1647,18.1647,17.5611,17.6538,9782.901803
2006-08-29,17.5611,17.7431,17.5611,17.6975,444210.27976492
2006-08-30,17.6084,18.1174,17.5147,17.5147,25559.931706167
2006-08-31,17.6538,17.9302,17.4676,17.4676,18507.142034237
2006-09-01,17.6975,17.8838,17.5611,17.6538,18116.146075767
2006-09-04,17.7675,18.1174,17.6538,18.1174,26850.675674332
2006-09-05,18.1673,18.1673,17.7431,17.8131,120251.83596412
2006-09-06,17.66,17.9302,17.6127,17.6171,21491.058559401
2006-09-07,17.444,17.6538,17.444,17.4536,31622.655588522
2006-09-08,17.4536,17.6538,17.4501,17.4501,5983.8387328389
2006-09-11,17.4911,17.8838,17.4911,17.6538,16330.369212814
2006-09-12,17.6538,17.6538,17.4911,17.5611,8891.1566345602
2006-09-13,17.5611,17.8551,17.5611,17.6538,142873.58166658
2006-09-14,17.841,18.0693,17.6538,17.8464,198461.3170254
2006-09-15,17.841,18.5828,17.841,18.3728,381966.46700782
2006-09-18,18.4656,18.9991,18.3781,18.9291,194920.63140148
2006-09-19,18.9291,19.0132,18.7664,18.8592,24916.274616639
2006-09-20,18.588,19.279,18.588,19.2134,143963.11134033
2006-09-21,19.0463,19.8336,19.0463,19.6525,60514.055782937
2006-09-22,19.3351,19.3351,19.0463,19.2091,32046.806175049
2006-09-25,19.1382,19.5126,19.1382,19.5126,12657.065076664
2006-09-26,19.5581,19.5581,19.0927,19.0927,216338.52112655
2006-09-27,19.0927,19.0927,18.2845,18.4445,353754.16505706
2006-09-28,18.6772,18.8592,18.4848,18.63,15843.339159282
2006-09-29,18.8128,18.8592,18.3973,18.5828,42611.699894989
2006-10-02,18.8592,18.8592,18.5373,18.5828,74572.761342303
2006-10-03,18.5828,18.5828,18.3046,18.5748,26169.290904601
2006-10-04,18.5748,18.7664,18.1174,18.5828,32629.870323644
2006-10-05,18.5828,18.8128,18.5828,18.8128,37210.925310745
2006-10-06,19.0463,19.0463,18.7664,18.7664,27274.826260859
2006-10-09,18.7664,18.7664,18.1673,18.5828,45503.012114199
2006-10-10,18.8128,18.9519,18.5828,18.6947,231762.28275145
2006-10-11,18.6947,19.1846,18.6947,18.9055,64721.263757115
2006-10-12,18.8128,18.9991,18.63,18.9519,43473.72022448
2006-10-13,18.9519,19.2336,18.9519,19.2336,49468.991587684
2006-10-16,19.0927,19.1382,18.8592,19.0463,114488.64699732
2006-10-17,19.0463,19.1382,18.3501,18.4621,94757.070251029
2006-10-18,18.3265,18.5828,18.1349,18.3046,25621.667910136
2006-10-19,18.2101,18.2101,18.0693,18.1174,73988.553930671
2006-10-20,18.1297,18.1349,17.6084,17.7675,38257.010989107
2006-10-23,18.4656,18.4656,17.7675,17.8838,42324.740872837
2006-10-24,17.9302,18.1542,17.66,17.8838,75966.398983749
2006-10-25,18.1174,18.63,17.7912,18.63,41666.221363835
2006-10-26,18.3501,18.6353,18.1174,18.1174,43192.477517511
2006-10-27,18.1218,18.9519,18.1218,18.63,32964.846393327
2006-10-30,18.63,18.9519,18.3973,18.9519,24402.949513268
2006-10-31,19.0559,19.2982,18.9519,18.9519,180444.63483381
2006-11-02,19.2336,19.279,18.9991,19.1382,523986.03118616
2006-11-03,18.9991,19.6062,18.9991,19.5126,60564.359356542
2006-11-06,19.4181,19.6989,19.4181,19.6062,67203.287809273
2006-11-07,19.7417,20.8088,19.7417,20.8088,118738.15570384
2006-11-08,20.8569,21.2304,20.8088,21.1579,91004.880965362
2006-11-09,21.3223,21.5096,21.3223,21.4867,380148.67877985
2006-11-10,21.3695,21.3695,20.4695,20.9033,157818.3160792
2006-11-13,20.8569,20.8569,20.4407,20.5805,15368.88499915
2006-11-14,20.5805,21.3668,20.4407,21.1368,52008.178791665
2006-11-15,21.2759,21.3223,20.9593,21.1368,85657.839743832
2006-11-16,20.8149,21.3695,20.8149,21.3695,28463.819818779
2006-11-17,21.3695,21.464,21.1885,21.3547,288784.81322104
2006-11-20,21.3695,22.4848,21.2759,22.4384,270658.37777794
2006-11-21,22.5783,23.1809,22.5783,23.1809,172440.65031554
2006-11-22,23.2273,23.2273,22.6246,22.7183,179573.46840003
2006-11-23,22.532,22.7603,22.1121,22.532,75170.687910372
2006-11-24,22.3448,22.4612,21.8323,22.4612,22733.785480035
2006-11-27,22.4612,23.1303,22.2993,23.1303,23268.832581098
2006-11-28,22.0421,22.9711,21.883,22.7603,29067.462702031
2006-11-29,22.7603,22.7603,22.5127,22.5783,26860.96504166
2006-11-30,22.3501,22.9711,22.3501,22.9011,58409.308532812
2006-12-01,22.9011,23.4592,22.7603,23.4137,217039.3413679
2006-12-04,23.4592,23.8756,23.2273,23.8756,92352.78808535
2006-12-05,23.6945,23.8756,23.1809,23.8756,133028.94365961
2006-12-06,23.6945,23.8055,23.1809,23.1809,184431.19304195
2006-12-07,22.8539,23.8055,22.8539,23.6472,69058.80371745
2006-12-08,23.2965,23.7828,22.9938,23.7409,10242.493543658
2006-12-11,23.6945,23.6945,23.2273,23.2273,7598.1261403223
2006-12-12,23.2273,23.2273,22.7183,22.9239,19880.200941027
2006-12-13,22.7603,22.9938,22.7603,22.9239,13391.039946072
2006-12-14,22.7603,23.2273,22.7603,22.9475,171077.88077608
2006-12-15,22.9938,23.4373,22.3211,23.2273,102083.09978867
2006-12-18,23.4592,24.1563,23.2729,23.9228,127081.68934394
2006-12-19,24.2962,24.5761,23.2273,23.3674,122294.84701027
2006-12-20,23.3674,23.6945,21.855,22.7603,83598.823015166
2006-12-21,22.532,23.3674,22.532,23.1328,65013.939094449
2006-12-22,23.0401,23.1328,22.532,22.7603,39407.133603787
2006-12-27,22.9938,23.2273,22.8766,23.2046,12167.748497058
2006-12-28,23.2273,23.2273,22.7603,22.7603,27211.946793854
2006-12-29,22.8075,23.321,22.7603,23.321,26707.767794774
2007-01-02,23.2046,24.3426,22.965,24.3426,40944.822387828
2007-01-03,24.8517,25.6914,24.3881,25.6914,246758.46400071
2007-01-04,25.2943,25.6442,24.7799,25.5514,125792.08863881
2007-01-05,25.9441,26.2468,25.2479,26.0133,55009.244262376
2007-01-08,26.1077,26.4349,25.1553,26.0596,72453.151672704
2007-01-09,26.2468,27.8711,26.2468,27.8711,400080.32655751
2007-01-10,27.6192,27.8711,27.4092,27.5256,621977.39256734
2007-01-11,27.5256,28.1029,26.5731,27.8711,108629.42393545
2007-01-12,28.2437,29.6615,27.8711,29.4053,514156.25559867
2007-01-15,29.2662,32.5184,29.2662,31.7311,459848.97484068
2007-01-16,31.7311,32.0057,29.6388,31.1232,259128.57005523
2007-01-17,30.6613,31.5903,30.6613,31.4267,211774.615085
2007-01-18,31.4504,32.4728,31.4504,32.2857,265703.47577792
2007-01-19,32.2384,32.4256,30.2424,31.7766,202979.4925455
2007-01-22,31.7766,31.8238,30.3823,30.3823,151105.0755291
2007-01-23,30.3823,31.1232,28.8927,31.1232,81833.624886869
2007-01-24,31.1713,32.0057,31.1232,31.3795,75265.578742399
2007-01-25,31.3567,31.8238,31.1232,31.5903,433515.05405883
2007-01-26,30.4286,31.1232,30.4286,30.8196,50401.894225436
2007-01-29,30.8021,30.8021,29.757,30.4286,115615.90435127
2007-01-30,29.7332,29.9379,29.0546,29.687,91058.614328076
2007-01-31,29.2189,30.5687,29.1954,30.0089,49530.727791653
2007-02-01,30.3114,30.3114,29.3826,29.7332,718014.91741921
2007-02-02,29.7788,29.7788,29.2189,29.6161,200577.49690589
2007-02-05,29.7332,29.7332,29.1954,29.5698,59625.740403607
2007-02-06,29.289,29.4998,29.0327,29.0327,113806.11896455
2007-02-07,28.9382,29.2662,28.4764,28.4764,41614.774527194
2007-02-08,27.8711,28.7099,27.8711,27.9638,222532.7202581
2007-02-09,28.0565,28.0565,27.4548,27.7355,166345.91506817
2007-02-12,27.823,28.7099,26.943,26.943,1505298.9989546
2007-02-13,26.7358,27.7355,26.7358,27.1748,533535.70732972
2007-02-14,27.8711,28.1029,27.1748,27.8711,35043.298593614
2007-02-15,27.8711,28.758,27.5029,28.758,66005.148147061
2007-02-16,28.758,29.7332,27.9174,29.7332,40286.302878826
2007-02-19,29.7332,29.9608,29.6388,29.687,98053.097585147
2007-02-20,29.687,29.687,28.758,29.0791,43478.293276626
2007-02-21,29.5698,29.5698,28.8927,28.9382,78621.055754413
2007-02-22,29.3826,29.3826,28.9382,28.9863,154686.91862233
2007-02-23,28.8455,28.9627,28.361,28.9382,280091.44109178
2007-02-26,28.5245,29.5462,28.4764,28.6636,59040.389728939
2007-02-27,27.8711,28.5245,27.4092,27.4548,617171.11476206
2007-02-28,27.0367,29.0791,26.7593,29.0791,337168.84818712
2007-03-01,29.2189,29.2189,27.5483,27.8711,141651.4334806
2007-03-02,27.6883,28.758,27.4092,28.758,168169.41961132
2007-03-05,28.1973,28.1973,27.0594,27.8711,49607.326415096
2007-03-06,27.5719,28.5708,27.5719,28.5708,55522.569365747
2007-03-07,28.5708,28.8,27.9174,28.1973,53263.481605699
2007-03-08,28.6408,29.4053,28.4536,29.3598,15628.405708427
2007-03-09,29.4998,29.4998,29.0791,29.2189,14666.921494763
2007-03-12,29.3598,30.1715,29.2662,29.7332,213547.81605455
2007-03-13,30.1943,30.6613,29.7788,29.9379,156072.55342253
2007-03-14,29.3826,30.4051,29.0327,29.4998,26767.21747267
2007-03-15,29.4998,30.6613,29.4998,30.2424,56645.253667552
2007-03-16,30.7077,30.9378,30.1943,30.9378,31235.089419161
2007-03-19,31.1232,31.5194,31.0068,31.0068,36881.665556244
2007-03-20,30.8905,31.3567,30.1943,30.8905,40255.434776842
2007-03-21,30.6613,30.9378,30.1943,30.8905,108291.01807666
2007-03-22,30.8905,31.0768,29.7332,30.8434,50310.433182519
2007-03-23,30.1943,30.8905,30.0089,30.8905,39602.631583022
2007-03-26,30.6613,31.1005,30.4286,30.6158,68167.05854901
2007-03-27,30.2424,30.867,29.7332,30.1943,26924.987771702
2007-03-28,30.1016,30.3823,29.4761,30.1261,15155.094811332
2007-03-29,30.4286,31.7766,30.3588,31.5903,86703.925422195
2007-03-30,31.8238,34.0262,30.4996,33.8452,366868.53534831
2007-04-02,33.91,34.0262,32.5184,32.5184,184888.49825653
2007-04-03,33.191,33.191,31.6603,32.3329,28136.846590351
2007-04-04,32.5664,32.5664,31.9122,32.4956,17302.142793807
2007-04-05,32.5184,32.5184,31.9122,31.9821,38579.411165389
2007-04-10,31.5903,32.2857,31.5903,32.0521,157682.26777786
2007-04-11,32.0521,32.6828,31.9821,32.6592,134381.42383174
2007-04-12,32.4956,32.4956,31.7311,32.2857,48312.009394785
2007-04-13,32.2857,34.0035,32.2857,33.91,103584.20415555
2007-04-16,34.377,34.6088,33.9564,34.6088,185024.54655787
2007-04-17,34.6569,34.6569,33.91,34.377,90730.497836612
2007-04-18,34.9779,36.6538,34.9779,36.4666,246111.37712208
2007-04-19,36.5603,36.9294,35.0724,36.7002,66566.490297964
2007-04-20,36.7002,39.3462,36.7002,37.1849,184782.17479414
2007-04-23,39.4406,39.4406,36.1404,36.1404,112189.54503099
2007-04-24,35.6085,36.7466,35.2351,36.7002,70392.991681
2007-04-25,37.2547,37.2547,35.8186,36.7238,29895.185140429
2007-04-26,37.162,37.6055,36.7002,37.1385,558379.95637507
2007-04-27,37.162,37.162,36.7002,37.162,24206.308270997
2007-04-30,37.162,38.3245,36.7238,38.3245,27852.174094272
2007-05-02,38.5808,39.0199,38.5581,38.9254,40621.278948509
2007-05-04,39.4879,39.4879,38.2318,39.2079,28480.968764326
2007-05-07,38.6517,39.4406,38.4172,38.4172,36432.363182915
2007-05-08,39.4879,39.4879,38.4172,38.4172,134718.6864275
2007-05-09,39.4879,39.4879,38.3245,38.5581,90751.076571268
2007-05-10,38.3245,38.7907,37.0448,37.8618,58083.47856742
2007-05-11,37.8618,38.5581,36.2568,37.6283,486286.93255885
2007-05-14,38.9254,38.9254,37.8618,37.8618,52372.879700296
2007-05-15,38.4172,38.4172,37.162,37.8154,48146.236254498
2007-05-16,38.3245,38.3245,37.0921,37.8618,163191.65235057
2007-05-17,37.6283,38.5581,37.6283,38.091,54357.584331593
2007-05-18,38.5581,38.5581,37.5365,38.5344,53711.640715992
2007-05-21,38.6044,39.2526,38.5344,39.0199,18739.224430638
2007-05-22,39.4406,39.4406,38.4889,38.7907,61464.107366237
2007-05-23,38.6044,39.2526,37.951,39.0427,136898.88903803
2007-05-24,39.2998,39.4879,37.4183,39.4406,93325.704929379
2007-05-25,38.838,40.415,37.9738,39.4406,77627.560175728
2007-05-28,39.7205,40.0415,39.7205,39.948,131924.55156639
2007-05-29,39.948,40.1815,39.4879,39.948,161320.13075988
2007-05-30,39.948,39.948,39.2761,39.7205,124215.52891153
2007-05-31,39.7205,41.9037,39.7205,41.9037,208332.25008221
2007-06-01,42.2729,42.2729,40.6477,41.8102,69216.574016481
2007-06-04,42.2729,42.739,41.3439,41.5766,59229.028129955
2007-06-05,42.2038,42.2729,41.5766,42.2729,66337.837690672
2007-06-06,41.8102,42.2729,40.415,40.8585,69801.92469115
2007-06-08,39.2307,39.2526,37.6528,39.0199,115170.03176705
2007-06-11,39.4406,40.8349,39.0199,40.5077,33502.180020464
2007-06-12,40.6477,40.6477,39.5325,40.415,94992.58243654
2007-06-13,40.9984,40.9984,38.5484,40.2279,370377.20960721
2007-06-14,40.8349,41.0229,39.7389,40.6022,220855.55338361
2007-06-15,40.6022,41.9318,39.7617,40.0888,156832.82334177
2007-06-18,39.7389,40.6022,39.4344,40.1359,142828.99440816
2007-06-19,40.1359,40.1359,39.668,39.668,291497.77640656
2007-06-20,39.201,40.1359,39.201,39.668,241845.86273304
2007-06-21,39.6216,39.6216,38.5721,38.9447,230728.77296649
2007-06-22,38.3621,39.8788,38.3621,39.5289,72311.387056182
2007-06-25,39.201,39.5752,38.9919,39.5752,66826.011007241
2007-06-26,39.201,40.1359,39.201,40.1359,108799.77012788
2007-06-27,39.9244,39.9244,39.201,39.201,186321.00684122
2007-06-28,39.0383,40.1359,38.9447,40.1359,60099.051300702
2007-06-29,40.6022,40.6722,39.2491,39.668,69604.140185842
2007-07-02,39.668,40.5558,38.7575,38.8056,55380.804749226
2007-07-03,39.389,39.668,39.2254,39.668,92017.812015667
2007-07-04,39.668,40.4614,39.4344,39.7617,179478.577568
2007-07-05,39.668,40.1359,39.3173,39.7143,75377.618519972
2007-07-06,39.201,41.5355,39.201,41.5355,12347.240793783
2007-07-09,40.9057,42.4451,40.9057,41.7691,41606.771685939
2007-07-10,41.5355,41.7691,40.275,41.7691,91009.454017508
2007-07-11,41.1393,41.6282,39.6916,40.1359,203267.59483069
2007-07-12,39.5289,41.0684,39.4344,40.1359,44284.293717332
2007-07-13,40.8349,41.5119,40.5558,40.8349,90074.264853683
2007-07-16,40.2042,40.8121,39.4344,40.1815,130977.9297722
2007-07-17,39.5752,40.1359,38.7348,40.1359,50504.787898718
2007-07-18,40.6022,40.6022,39.3418,39.3418,29429.877084589
2007-07-19,39.3418,40.4851,38.782,38.9683,110007.05589439
2007-07-20,39.5752,40.1133,38.5012,38.5948,35850.442297356
2007-07-23,38.5948,39.4344,38.5948,39.4118,43057.572479209
2007-07-24,39.389,40.6022,38.8519,39.668,39336.251295527
2007-07-25,39.201,40.6022,38.7348,40.6022,41838.854082341
2007-07-26,40.1359,40.6022,38.7348,39.201,44199.692252633
2007-07-27,39.201,39.201,37.8023,38.2222,39273.371828521
2007-07-30,38.2676,38.5012,37.4751,37.9869,46606.260944385
2007-07-31,37.8942,39.201,37.7096,39.1546,59417.666530971
2007-08-01,38.5484,38.7348,37.8023,38.0341,209206.8463051
2007-08-02,38.6175,38.9683,38.4076,38.6175,23371.72625438
2007-08-03,38.7348,39.6216,38.2222,39.6216,89248.828941358
2007-08-06,39.668,40.1359,38.7348,39.2491,9729.1684402863
2007-08-07,39.201,40.6022,39.201,40.1359,13524.801721338
2007-08-08,40.6022,41.0684,38.4548,39.668,52537.509577546
2007-08-09,40.3687,41.5355,39.201,39.201,18308.214265893
2007-08-10,38.4548,38.9447,37.3352,37.3352,129500.83392909
2007-08-13,38.0341,38.5012,38.0341,38.5012,194296.40978358
2007-08-14,38.9683,38.9683,37.3597,37.8023,59179.867819387
2007-08-16,37.3352,37.3352,33.6011,36.869,197119.1262206
2007-08-17,35.4695,38.5012,35.4695,38.5012,34709.465786967
2007-08-20,39.0855,39.201,37.3352,37.5688,14237.054593054
2007-08-21,38.1278,38.1278,35.9813,36.6355,271410.64485593
2007-08-22,37.1953,38.2676,36.6592,38.2222,51946.442587696
2007-08-23,38.5012,38.5012,37.4288,37.5688,21743.719690459
2007-08-24,37.498,37.8023,37.3352,37.3816,293005.74035165
2007-08-27,37.3597,37.9423,37.009,37.3816,23646.109383131
2007-08-28,37.8023,37.8023,37.3352,37.5688,40384.623499962
2007-08-29,37.3352,38.2676,37.1953,38.2676,266608.94010279
2007-08-30,38.2676,38.2676,34.5345,35.9349,351746.59516504
2007-08-31,35.9813,38.2222,35.9813,38.2222,367644.81095007
2007-09-03,37.6378,38.2222,37.3352,38.0341,52076.774573852
2007-09-04,37.8942,38.0341,36.4474,37.8023,81871.352567072
2007-09-05,37.8023,37.8023,37.3352,37.5688,118251.12565031
2007-09-06,37.1017,38.0341,37.1017,37.3352,114625.83856169
2007-09-07,37.8942,37.8942,36.402,36.869,178874.93468475
2007-09-10,37.3352,38.2222,36.472,36.472,25333.565624948
2007-09-11,37.0317,37.3352,36.7055,36.869,55189.879822137
2007-09-12,33.6011,34.1154,30.3351,30.3351,1875601.8964644
2007-09-13,31.501,33.0414,31.3839,32.7161,1081260.452205
2007-09-14,33.882,33.882,32.9015,33.135,235615.07918433
2007-09-17,33.135,34.0683,32.9015,33.5776,540922.3298083
2007-09-18,34.021,34.3019,33.3685,33.7184,173099.16982454
2007-09-19,34.9553,36.869,34.9553,36.869,476637.79253111
